claim_id,worker_id,event_id,worker_age,worker_zone,platform,vehicle_type,months_active,avg_weekly_earnings_inr,work_hours_daily,multiplatform,season,trigger_type,geo_risk,temporal_risk,combined_risk,gps_zone_match,gps_network_delta_m,accel_variance,mock_location_flag,speed_anomaly,gps_trust_score,claim_latitude,claim_longitude,weather_api_match,rainfall_mm_hr,heat_index_celsius,aqi,claims_this_month,earnings_deviation,peer_claim_ratio,platform_login_active,order_availability,duplicate_upi_event,loyalty_score,loyalty_discount,weekly_premium_inr,hours_disrupted,payout_amount_inr,risk_score,decision,is_fraud
C000777,W01066,EVT0131,22,South Delhi,Zomato,Bike,1,3531.86,10.5,0,Summer,Extreme Heat,0.1,0.2,0.3,0.459,1223.5,0.174,1,0,0.3175,28.407058,76.940827,0.077,2.7,29.2,135,0,0.518,0.243,0,1,0,0.0208,0.0042,63.14,2,300,54,MANUAL_REVIEW,1
C000783,W00500,EVT0111,24,West Delhi,Zomato,Bike,33,3629.18,9.9,0,Winter,Social Disruption,0.25,0.05,0.3,0.18,1528.8,0.112,1,0,0.1539,28.842112,76.994521,0.155,26.9,38.5,112,0,0.527,0.209,1,1,0,0.6875,0.1375,57.52,1,150,62,MANUAL_REVIEW,1
C000791,W01903,EVT0280,21,Gurgaon,Zomato,Bike,15,4341.7,10.9,0,Post-Monsoon,Extreme Heat,0.3,0.1,0.4,0.008,508.7,0.171,1,1,0.244,28.459802,77.155591,0.002,1.2,40.0,270,0,0.756,0.296,1,1,0,0.3125,0.0625,61.95,4,600,75,AUTO_REJECT,1
C000816,W01964,EVT0363,20,Dwarka,Blinkit,EV Scooter,43,3944.72,9.2,0,Summer,Extreme Heat,0.22,0.2,0.42,0.473,1044.3,0.068,0,1,0.4394,28.458739,77.454749,0.532,0.6,33.1,127,0,0.496,0.038,1,0,0,0.8958,0.1792,57.08,3,450,37,MANUAL_REVIEW,1
C000825,W01505,EVT0190,40,Saket,Zepto,Bike,41,2913.65,8.3,0,Winter,Social Disruption,0.14,0.05,0.19,0.508,1165.9,0.09,1,0,0.3373,28.830864,77.551704,0.484,28.7,40.2,332,1,0.871,0.179,1,1,0,0.8542,0.1708,47.0,6,900,49,MANUAL_REVIEW,1
C000829,W00901,EVT0014,21,Saket,Zepto,Bike,25,2890.56,7.3,0,Winter,Flooding,0.14,0.05,0.19,0.094,309.7,0.173,1,1,0.3084,28.8798,77.104974,0.459,8.9,37.7,268,1,0.365,0.177,1,0,0,0.5208,0.1042,53.22,3,450,58,MANUAL_REVIEW,1
C000831,W00452,EVT0242,26,Noida,Zepto,Bicycle,24,3084.5,11.3,0,Winter,Social Disruption,0.28,0.05,0.33,0.119,328.6,0.244,1,1,0.3227,28.319838,77.53488,0.032,14.5,36.0,109,0,0.694,0.213,1,0,0,0.5,0.1,55.29,3,450,71,AUTO_REJECT,1
C000833,W01038,EVT0238,31,South Delhi,Zepto,Bike,1,3793.48,10.4,0,Winter,Social Disruption,0.1,0.05,0.15,0.494,1140.5,0.23,0,0,0.4495,28.463939,77.107594,0.416,1.3,26.5,57,0,0.376,0.185,1,1,0,0.0208,0.0042,59.58,4,600,36,MANUAL_REVIEW,1
C000843,W01082,EVT0001,39,North Delhi,Zomato,EV Scooter,40,3483.88,10.2,0,Monsoon,Flooding,0.2,0.3,0.5,0.314,1332.8,0.172,0,1,0.3429,28.496661,77.444677,0.183,21.9,28.6,360,1,0.435,0.325,1,1,0,0.8333,0.1667,62.4,4,600,47,MANUAL_REVIEW,1
C000845,W00697,EVT0234,23,Dwarka,Swiggy,Bike,33,3221.06,10.2,0,Post-Monsoon,Social Disruption,0.22,0.1,0.32,0.231,999.0,0.023,1,1,0.2448,28.698616,76.702522,0.472,12.1,26.2,186,0,0.639,0.306,1,1,0,0.6875,0.1375,53.39,1,150,55,MANUAL_REVIEW,1
C000850,W00320,EVT0457,21,North Delhi,Blinkit,Bicycle,26,2365.97,10.5,1,Winter,Social Disruption,0.2,0.05,0.25,0.13,1989.6,0.27,0,1,0.1806,28.677973,77.524798,0.432,27.1,29.3,69,0,0.743,0.337,0,0,1,0.5417,0.1083,51.36,1,150,62,MANUAL_REVIEW,1
C000852,W01546,EVT0470,26,Gurgaon,Zomato,Bike,24,2943.01,6.0,0,Monsoon,Flooding,0.3,0.3,0.6,0.415,1276.6,0.091,0,0,0.3836,28.682116,77.31812,0.536,18.9,28.7,65,0,0.777,0.225,1,1,0,0.5,0.1,71.47,5,750,45,MANUAL_REVIEW,1
C000853,W01192,EVT0303,29,Saket,Instamart,EV Scooter,15,4418.34,7.1,0,Winter,Flooding,0.14,0.05,0.19,0.157,515.2,0.278,1,0,0.3133,28.383124,76.638433,0.23,27.0,32.8,121,0,0.753,0.157,1,0,0,0.3125,0.0625,58.58,3,450,62,MANUAL_REVIEW,1
C000855,W00201,EVT0287,38,Dwarka,Swiggy,Bike,31,2943.07,6.5,0,Post-Monsoon,Social Disruption,0.22,0.1,0.32,0.067,1227.8,0.267,1,1,0.1693,28.424262,77.56175,0.266,9.8,26.6,70,1,0.423,0.17,1,1,0,0.6458,0.1292,57.94,6,900,65,MANUAL_REVIEW,1
C000859,W00199,EVT0421,24,Faridabad,BigBasket,Bicycle,46,1500.0,7.9,0,Summer,Extreme Heat,0.32,0.2,0.52,0.053,907.8,0.061,1,1,0.1911,28.1945,76.847946,0.01,1.6,36.9,287,0,0.825,0.27,1,0,0,0.9583,0.1917,60.85,3,450,75,AUTO_REJECT,1
C000881,W01641,EVT0020,25,Lajpat Nagar,Zepto,Bike,1,3731.74,11.6,0,Monsoon,Extreme Heat,0.12,0.3,0.42,0.315,1842.5,0.203,1,1,0.1699,28.597525,77.266248,0.444,2.1,40.4,96,1,0.529,0.233,0,0,0,0.0208,0.0042,67.14,3,450,54,MANUAL_REVIEW,1
C000907,W00054,EVT0494,21,North Delhi,BigBasket,Bicycle,44,4754.78,8.8,0,Post-Monsoon,Heavy Rainfall,0.2,0.1,0.3,0.25,1509.1,0.02,0,1,0.2756,28.397512,76.829579,0.498,22.6,27.0,136,1,0.76,0.227,1,0,0,0.9167,0.1833,54.37,3,450,57,MANUAL_REVIEW,1
C000911,W00180,EVT0492,38,Saket,Swiggy,Bike,5,3836.82,10.6,1,Post-Monsoon,Extreme Heat,0.14,0.1,0.24,0.394,1953.0,0.257,1,0,0.1904,28.311474,77.395265,0.383,0.6,40.1,293,1,0.606,0.323,1,0,0,0.1042,0.0208,58.11,4,600,51,MANUAL_REVIEW,1
C000944,W01367,EVT0038,22,North Delhi,Blinkit,Bike,26,2300.84,7.4,0,Summer,Social Disruption,0.2,0.2,0.4,0.527,1894.4,0.118,0,0,0.3384,28.487349,77.257899,0.032,13.0,33.5,262,0,0.662,0.176,1,1,0,0.5417,0.1083,60.84,6,900,47,MANUAL_REVIEW,1
C000947,W01730,EVT0298,44,North Delhi,Blinkit,Bicycle,35,3616.09,9.0,0,Winter,Severe Pollution,0.2,0.05,0.25,0.293,1405.0,0.128,0,0,0.3193,28.988657,76.891116,0.574,14.0,27.1,74,2,0.555,0.029,0,0,0,0.7292,0.1458,53.82,6,900,46,MANUAL_REVIEW,1
C000948,W00011,EVT0076,44,Dwarka,Blinkit,Bike,7,3779.45,10.4,0,Post-Monsoon,Social Disruption,0.22,0.1,0.32,0.496,691.0,0.028,1,0,0.3976,28.726691,77.491831,0.317,4.4,32.6,301,1,0.727,0.109,0,0,0,0.1458,0.0292,59.0,4,600,57,MANUAL_REVIEW,1
C000956,W01396,EVT0149,35,Dwarka,Zepto,Bike,3,4054.93,11.9,1,Summer,Social Disruption,0.22,0.2,0.42,0.273,312.0,0.214,1,0,0.3838,28.484352,77.006096,0.326,8.2,32.3,289,2,0.627,0.075,1,0,1,0.0625,0.0125,68.57,3,450,64,MANUAL_REVIEW,1
C000966,W00670,EVT0210,23,Noida,Zepto,Bike,10,3480.94,9.0,1,Winter,Extreme Heat,0.28,0.05,0.33,0.362,1465.7,0.209,1,0,0.2458,28.21325,76.978945,0.014,2.0,33.1,181,1,0.676,0.067,1,1,0,0.2083,0.0417,62.78,3,450,61,MANUAL_REVIEW,1
C000988,W00067,EVT0421,37,South Delhi,Instamart,Bike,10,3352.19,8.3,1,Winter,Severe Pollution,0.1,0.05,0.15,0.167,1128.9,0.151,1,1,0.2126,28.69378,76.649669,0.355,14.6,30.6,63,0,0.767,0.091,1,0,1,0.2083,0.0417,53.27,2,300,63,MANUAL_REVIEW,1
C000989,W00114,EVT0461,23,South Delhi,Blinkit,Bike,9,4293.61,12.6,0,Summer,Severe Pollution,0.1,0.2,0.3,0.335,736.6,0.034,1,0,0.3269,28.755013,76.968042,0.556,8.2,37.3,95,0,0.566,0.094,0,1,0,0.1875,0.0375,60.85,2,300,48,MANUAL_REVIEW,1
C000991,W00387,EVT0437,20,East Delhi,Zomato,Bicycle,23,2437.63,6.7,0,Monsoon,Extreme Heat,0.35,0.3,0.65,0.496,1045.8,0.205,1,1,0.362,28.15919,77.554433,0.34,3.4,41.3,187,0,0.438,0.208,1,1,0,0.4792,0.0958,74.91,3,450,42,MANUAL_REVIEW,1
C000992,W00710,EVT0024,43,West Delhi,BigBasket,Bike,10,3439.0,10.1,0,Summer,Severe Pollution,0.25,0.2,0.45,0.159,1055.6,0.218,1,0,0.2271,28.512428,77.110904,0.331,1.9,25.2,319,0,0.76,0.321,0,0,0,0.2083,0.0417,63.79,4,600,64,MANUAL_REVIEW,1
C001000,W00640,EVT0174,29,Lajpat Nagar,Blinkit,Bike,10,4391.21,10.2,0,Winter,Heavy Rainfall,0.12,0.05,0.17,0.126,355.8,0.264,1,0,0.3234,28.540903,77.3646,0.488,23.9,26.8,188,0,0.637,0.219,1,1,0,0.2083,0.0417,53.57,4,600,55,MANUAL_REVIEW,1
C001005,W00980,EVT0289,26,Faridabad,Blinkit,Bike,39,2974.58,8.6,0,Summer,Flooding,0.32,0.2,0.52,0.504,1188.6,0.279,1,1,0.3512,28.802828,76.69939,0.245,20.0,33.1,206,0,0.818,0.237,1,0,0,0.8125,0.1625,63.85,1,150,47,MANUAL_REVIEW,1
C001025,W01057,EVT0153,27,Faridabad,Zomato,Bike,6,4146.87,9.8,0,Post-Monsoon,Heavy Rainfall,0.32,0.1,0.42,0.166,957.6,0.038,1,1,0.2266,28.016499,76.602296,0.243,6.4,25.4,204,0,0.657,0.339,1,1,0,0.125,0.025,67.17,1,150,64,MANUAL_REVIEW,1
C001030,W00380,EVT0463,30,South Delhi,Zepto,Bike,29,4198.19,6.9,0,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.029,327.5,0.181,0,0,0.3806,28.568108,77.036644,0.35,20.3,28.0,108,0,0.626,0.17,1,0,0,0.6042,0.1208,54.59,2,300,62,MANUAL_REVIEW,1
C001032,W00951,EVT0395,37,Rohini,Zomato,Bike,20,4079.12,9.2,0,Summer,Social Disruption,0.18,0.2,0.38,0.104,1337.2,0.121,0,0,0.2531,28.341573,76.903164,0.332,24.7,32.2,253,1,0.77,0.268,0,1,0,0.4167,0.0833,62.07,4,600,58,MANUAL_REVIEW,1
C001042,W00821,EVT0032,29,Noida,Zepto,Bike,22,2248.22,7.6,1,Summer,Severe Pollution,0.28,0.2,0.48,0.04,1248.0,0.136,1,0,0.1424,28.603414,76.751749,0.359,15.6,35.4,292,0,0.604,0.157,1,0,0,0.4583,0.0917,66.5,3,450,60,MANUAL_REVIEW,1
C001047,W01500,EVT0230,38,Connaught Place,Blinkit,Bike,22,3933.64,8.6,1,Post-Monsoon,Severe Pollution,0.15,0.1,0.25,0.065,638.2,0.075,1,1,0.2378,28.838015,76.667092,0.013,16.9,29.4,228,0,0.811,0.008,1,0,1,0.4583,0.0917,56.16,3,450,71,AUTO_REJECT,1
C001051,W01779,EVT0326,31,East Delhi,Instamart,Bike,42,3224.35,9.0,0,Summer,Flooding,0.35,0.2,0.55,0.308,1226.8,0.243,1,0,0.2635,28.825114,77.375895,0.155,24.4,38.1,148,0,0.386,0.14,1,1,0,0.875,0.175,62.45,4,600,51,MANUAL_REVIEW,1
C001052,W00121,EVT0083,38,Saket,Zepto,Bike,8,3172.57,10.7,0,Monsoon,Social Disruption,0.14,0.3,0.44,0.492,1079.0,0.133,0,1,0.4482,28.076954,76.658981,0.157,29.6,40.9,165,0,0.66,0.098,1,0,0,0.1667,0.0333,70.92,6,900,49,MANUAL_REVIEW,1
C001056,W00021,EVT0367,40,Saket,Swiggy,Bicycle,9,4259.88,7.8,0,Monsoon,Social Disruption,0.14,0.3,0.44,0.445,1826.6,0.234,0,0,0.3274,28.239004,77.050929,0.032,2.9,25.6,215,1,0.773,0.29,1,0,0,0.1875,0.0375,68.0,6,900,62,MANUAL_REVIEW,1
C001057,W00220,EVT0175,20,Lajpat Nagar,Instamart,Bicycle,6,3608.06,9.7,0,Summer,Flooding,0.12,0.2,0.32,0.275,1047.9,0.258,1,1,0.2786,28.577107,76.893881,0.425,7.6,25.7,294,0,0.639,0.14,1,1,0,0.125,0.025,61.1,4,600,59,MANUAL_REVIEW,1
C001086,W00808,EVT0242,43,South Delhi,Blinkit,Bicycle,35,3475.94,8.9,1,Winter,Extreme Heat,0.1,0.05,0.15,0.407,884.6,0.033,1,1,0.3334,28.239951,77.048028,0.008,4.2,38.6,294,2,0.489,0.277,1,0,0,0.7292,0.1458,47.29,1,150,62,MANUAL_REVIEW,1
C001099,W01409,EVT0196,43,Gurgaon,Zepto,Bike,13,3862.23,10.0,1,Post-Monsoon,Social Disruption,0.3,0.1,0.4,0.44,1904.8,0.147,0,0,0.305,28.86772,77.452495,0.546,22.0,41.5,168,0,0.354,0.071,0,0,1,0.2708,0.0542,64.15,3,450,40,MANUAL_REVIEW,1
C001107,W01225,EVT0145,24,East Delhi,BigBasket,Bicycle,46,4738.28,8.2,1,Monsoon,Severe Pollution,0.35,0.3,0.65,0.02,1754.7,0.05,1,1,0.0498,28.025075,77.41335,0.378,6.6,38.0,268,0,0.825,0.223,0,1,0,0.9583,0.1917,60.68,4,600,69,MANUAL_REVIEW,1
C001114,W00455,EVT0394,29,Connaught Place,BigBasket,Bike,15,4354.72,8.2,0,Summer,Severe Pollution,0.15,0.2,0.35,0.444,1523.2,0.02,1,1,0.2511,28.002065,76.640698,0.213,24.7,30.2,68,0,0.625,0.085,0,0,0,0.3125,0.0625,63.14,5,750,51,MANUAL_REVIEW,1
C001134,W01357,EVT0331,37,East Delhi,Instamart,Bike,25,4780.9,9.7,0,Summer,Social Disruption,0.35,0.2,0.55,0.528,1050.9,0.065,1,0,0.3601,28.892827,77.346527,0.552,3.4,35.8,340,1,0.791,0.105,1,0,0,0.5208,0.1042,66.69,1,150,51,MANUAL_REVIEW,1
C001137,W01469,EVT0069,25,Dwarka,Zomato,Bike,11,3381.77,10.2,0,Winter,Extreme Heat,0.22,0.05,0.27,0.396,891.8,0.015,0,0,0.4261,28.052635,76.917531,0.221,0.7,41.0,111,0,0.567,0.251,0,1,0,0.2292,0.0458,58.16,3,450,49,MANUAL_REVIEW,1
C001140,W01946,EVT0221,43,North Delhi,Zepto,Bike,29,3820.96,4.9,0,Post-Monsoon,Social Disruption,0.2,0.1,0.3,0.339,1414.7,0.167,1,1,0.2401,28.134991,77.533955,0.506,4.4,26.6,93,1,0.856,0.06,1,1,0,0.6042,0.1208,54.82,4,600,52,MANUAL_REVIEW,1
C001141,W01832,EVT0322,36,North Delhi,Swiggy,Bike,22,5316.78,9.1,1,Winter,Severe Pollution,0.2,0.05,0.25,0.009,347.3,0.063,1,0,0.2578,28.120184,76.907298,0.196,13.6,39.3,156,1,0.721,0.25,1,0,0,0.4583,0.0917,51.65,1,150,76,AUTO_REJECT,1
C001147,W00522,EVT0390,24,South Delhi,Swiggy,Bicycle,2,2298.78,6.8,0,Winter,Severe Pollution,0.1,0.05,0.15,0.202,1088.4,0.254,0,0,0.3429,28.439361,77.099303,0.163,26.5,25.1,209,0,0.761,0.113,0,1,0,0.0417,0.0083,54.74,3,450,60,MANUAL_REVIEW,1
C001152,W01851,EVT0163,34,Lajpat Nagar,Swiggy,EV Scooter,23,3580.24,8.4,0,Winter,Severe Pollution,0.12,0.05,0.17,0.333,1218.1,0.176,0,0,0.3681,28.770771,77.266844,0.028,9.7,35.9,107,0,0.643,0.09,0,0,0,0.4792,0.0958,48.91,3,450,55,MANUAL_REVIEW,1
C001153,W00094,EVT0100,34,Rohini,Blinkit,Bike,30,3400.91,11.7,0,Summer,Heavy Rainfall,0.18,0.2,0.38,0.07,1350.4,0.193,1,0,0.1447,28.019536,77.011671,0.291,18.8,28.6,227,0,0.883,0.21,1,0,0,0.625,0.125,59.14,3,450,64,MANUAL_REVIEW,1
C001159,W01934,EVT0441,25,South Delhi,Zomato,EV Scooter,29,4242.46,8.4,0,Winter,Severe Pollution,0.1,0.05,0.15,0.11,1619.6,0.151,0,0,0.2162,28.491281,76.783861,0.4,12.4,36.6,285,0,0.475,0.073,0,1,0,0.6042,0.1208,52.8,4,600,51,MANUAL_REVIEW,1
C001174,W01887,EVT0480,42,West Delhi,Instamart,Bike,26,3867.68,7.9,0,Summer,Flooding,0.25,0.2,0.45,0.145,1395.8,0.138,0,0,0.2624,28.420973,77.151373,0.031,0.9,41.0,212,1,0.846,0.12,0,0,0,0.5417,0.1083,63.25,1,150,69,MANUAL_REVIEW,1
C001176,W00274,EVT0344,21,South Delhi,BigBasket,EV Scooter,43,4634.51,10.0,0,Monsoon,Flooding,0.1,0.3,0.4,0.445,1738.5,0.002,1,0,0.2174,28.132881,77.129192,0.093,24.8,38.6,306,1,0.614,0.015,0,1,0,0.8958,0.1792,57.94,3,450,61,MANUAL_REVIEW,1
C001191,W01505,EVT0208,40,Saket,Zepto,Bike,41,2913.65,8.3,0,Summer,Extreme Heat,0.14,0.2,0.34,0.025,306.8,0.143,0,1,0.3783,28.893436,77.492392,0.579,4.2,29.0,116,2,0.474,0.151,0,1,0,0.8542,0.1708,53.84,4,600,57,MANUAL_REVIEW,1
C001204,W01705,EVT0055,22,Gurgaon,Swiggy,Bicycle,23,3748.08,7.8,0,Monsoon,Heavy Rainfall,0.3,0.3,0.6,0.422,1847.4,0.121,1,1,0.2038,28.564802,76.925327,0.432,0.7,27.5,159,2,0.731,0.265,1,0,0,0.4792,0.0958,69.47,4,600,56,MANUAL_REVIEW,1
C001213,W01306,EVT0171,43,Dwarka,Blinkit,Bike,38,3605.61,10.8,0,Post-Monsoon,Extreme Heat,0.22,0.1,0.32,0.227,1571.7,0.231,1,1,0.1781,28.557406,77.524858,0.154,3.3,38.1,179,0,0.526,0.026,0,1,0,0.7917,0.1583,54.93,2,300,58,MANUAL_REVIEW,1
C001220,W01372,EVT0348,29,West Delhi,Blinkit,EV Scooter,8,4450.42,9.3,0,Monsoon,Extreme Heat,0.25,0.3,0.55,0.148,608.3,0.002,0,1,0.3682,28.045868,77.035405,0.491,4.4,30.6,171,3,0.703,0.188,1,0,0,0.1667,0.0333,73.81,2,300,53,MANUAL_REVIEW,1
C001222,W00498,EVT0142,39,Gurgaon,Blinkit,Bike,19,3574.42,9.7,0,Summer,Heavy Rainfall,0.3,0.2,0.5,0.494,513.0,0.221,1,0,0.4427,28.862403,76.790514,0.506,5.6,26.8,155,0,0.721,0.281,0,0,0,0.3958,0.0792,64.93,4,600,48,MANUAL_REVIEW,1
C001226,W01810,EVT0135,43,East Delhi,BigBasket,Bike,10,3799.06,7.2,1,Post-Monsoon,Social Disruption,0.35,0.1,0.45,0.413,1769.0,0.17,0,1,0.3169,28.059502,77.201614,0.387,7.9,36.0,319,1,0.357,0.059,0,1,1,0.2083,0.0417,68.36,2,300,42,MANUAL_REVIEW,1
C001232,W01263,EVT0462,24,South Delhi,Blinkit,Bike,24,4503.6,8.6,0,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.015,1099.8,0.17,1,1,0.158,28.5965,77.269308,0.559,22.9,37.8,137,0,0.879,0.135,0,0,0,0.5,0.1,53.82,2,300,66,MANUAL_REVIEW,1
C001233,W00218,EVT0062,26,Dwarka,Swiggy,Bike,28,3512.48,6.9,1,Monsoon,Heavy Rainfall,0.22,0.3,0.52,0.02,1108.5,0.125,0,1,0.2542,28.958349,76.878968,0.105,8.0,29.9,208,0,0.837,0.121,1,0,1,0.5833,0.1167,62.28,3,450,68,MANUAL_REVIEW,1
C001257,W00185,EVT0029,36,Rohini,Swiggy,Bike,38,3423.96,9.1,0,Monsoon,Flooding,0.18,0.3,0.48,0.222,819.7,0.0,1,1,0.2658,28.440016,76.820016,0.035,3.2,27.1,63,0,0.845,0.288,1,0,0,0.7917,0.1583,60.02,5,750,70,MANUAL_REVIEW,1
C001262,W00108,EVT0223,35,Lajpat Nagar,Zomato,Bike,43,3118.69,4.7,0,Summer,Social Disruption,0.12,0.2,0.32,0.339,400.2,0.003,1,0,0.3759,28.661938,76.7827,0.136,27.0,27.4,258,0,0.733,0.264,0,0,0,0.8958,0.1792,55.09,5,750,61,MANUAL_REVIEW,1
C001267,W01863,EVT0145,26,Saket,BigBasket,Bike,30,3336.72,10.1,1,Post-Monsoon,Severe Pollution,0.14,0.1,0.24,0.074,1085.7,0.116,0,1,0.2783,28.190916,76.764139,0.369,8.0,25.9,187,0,0.71,0.288,0,0,1,0.625,0.125,56.01,2,300,53,MANUAL_REVIEW,1
C001277,W00642,EVT0264,25,Saket,Instamart,EV Scooter,22,3646.37,7.6,0,Summer,Extreme Heat,0.14,0.2,0.34,0.266,1122.0,0.023,1,1,0.2404,28.880998,77.085744,0.099,2.2,29.8,204,0,0.567,0.274,1,0,0,0.4583,0.0917,59.6,4,600,60,MANUAL_REVIEW,1
C001288,W01206,EVT0200,23,Rohini,Zepto,EV Scooter,38,4261.81,7.0,0,Summer,Heavy Rainfall,0.18,0.2,0.38,0.276,375.4,0.069,1,1,0.361,28.687116,76.988898,0.018,0.5,25.6,121,1,0.824,0.001,1,0,0,0.7917,0.1583,55.88,3,450,65,MANUAL_REVIEW,1
C001294,W01039,EVT0132,28,West Delhi,Swiggy,Bicycle,30,2675.26,8.9,0,Winter,Extreme Heat,0.25,0.05,0.3,0.452,1968.1,0.112,1,1,0.1968,28.522581,77.220957,0.147,2.4,28.6,178,3,0.491,0.226,0,0,0,0.625,0.125,54.95,1,150,58,MANUAL_REVIEW,1
C001295,W01827,EVT0436,25,Rohini,Zomato,Bicycle,6,4716.26,9.5,0,Post-Monsoon,Heavy Rainfall,0.18,0.1,0.28,0.168,598.4,0.271,0,1,0.4045,28.669759,77.20927,0.147,28.3,36.5,86,0,0.375,0.259,0,1,0,0.125,0.025,63.51,2,300,55,MANUAL_REVIEW,1
C001306,W00134,EVT0088,34,Dwarka,Swiggy,Bike,15,2344.91,11.4,0,Post-Monsoon,Flooding,0.22,0.1,0.32,0.489,1441.3,0.074,1,0,0.2868,28.232601,76.73135,0.162,1.1,28.1,146,0,0.509,0.202,1,1,0,0.3125,0.0625,60.23,4,600,51,MANUAL_REVIEW,1
C001328,W01947,EVT0012,20,North Delhi,Zomato,Bicycle,20,3935.22,10.1,0,Winter,Flooding,0.2,0.05,0.25,0.189,1640.3,0.007,1,1,0.1303,28.380318,76.769824,0.532,2.2,40.3,74,0,0.89,0.341,1,0,0,0.4167,0.0833,54.4,3,450,62,MANUAL_REVIEW,1
C001336,W01904,EVT0341,26,North Delhi,Instamart,Bike,8,4332.17,8.1,0,Summer,Social Disruption,0.2,0.2,0.4,0.384,1651.9,0.238,1,1,0.2296,28.166969,77.063976,0.204,23.0,30.6,240,0,0.36,0.163,0,0,0,0.1667,0.0333,66.92,4,600,53,MANUAL_REVIEW,1
C001339,W00642,EVT0258,25,Saket,Instamart,EV Scooter,22,3646.37,7.6,0,Summer,Social Disruption,0.14,0.2,0.34,0.046,971.8,0.063,1,0,0.1789,28.800881,77.388234,0.238,22.7,30.1,160,1,0.361,0.049,1,0,0,0.4583,0.0917,58.67,4,600,64,MANUAL_REVIEW,1
C001344,W00221,EVT0199,44,South Delhi,Instamart,Bike,41,2665.58,8.5,1,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.32,1356.3,0.104,0,1,0.335,28.808746,77.54641,0.314,16.7,25.2,73,0,0.674,0.076,0,0,1,0.8542,0.1708,47.7,6,900,52,MANUAL_REVIEW,1
C001349,W00106,EVT0188,30,Dwarka,Blinkit,Bike,16,4828.52,8.0,0,Summer,Extreme Heat,0.22,0.2,0.42,0.451,1810.2,0.046,0,1,0.3135,28.714903,77.381931,0.018,1.3,32.5,110,1,0.89,0.143,0,0,0,0.3333,0.0667,67.64,2,300,58,MANUAL_REVIEW,1
C001354,W00697,EVT0239,23,Dwarka,Swiggy,Bike,33,3221.06,10.2,0,Summer,Severe Pollution,0.22,0.2,0.42,0.149,1564.2,0.275,1,1,0.1525,28.147119,76.959435,0.144,19.9,26.1,105,1,0.833,0.257,1,0,0,0.6875,0.1375,58.24,2,300,66,MANUAL_REVIEW,1
C001360,W00865,EVT0135,44,South Delhi,Swiggy,Bike,8,3677.26,9.0,0,Monsoon,Social Disruption,0.1,0.3,0.4,0.363,1381.6,0.174,1,0,0.2554,28.032165,77.184141,0.462,16.2,33.7,60,1,0.406,0.281,0,0,0,0.1667,0.0333,66.9,4,600,50,MANUAL_REVIEW,1
C001364,W01693,EVT0148,40,East Delhi,BigBasket,Bike,46,4290.31,9.9,0,Winter,Severe Pollution,0.35,0.05,0.4,0.228,1045.9,0.118,0,0,0.3461,28.237727,77.28207,0.265,14.6,40.5,233,0,0.729,0.248,1,0,0,0.9583,0.1917,55.43,5,750,60,MANUAL_REVIEW,1
C001366,W01568,EVT0106,39,East Delhi,Blinkit,Bicycle,40,3914.01,8.7,1,Monsoon,Severe Pollution,0.35,0.3,0.65,0.06,429.3,0.188,1,0,0.2784,28.774596,77.177905,0.374,4.9,41.3,346,1,0.43,0.108,0,1,1,0.8333,0.1667,66.59,4,600,59,MANUAL_REVIEW,1
C001387,W01683,EVT0395,27,Noida,Zomato,EV Scooter,17,4045.46,7.8,0,Winter,Flooding,0.28,0.05,0.33,0.213,1136.0,0.015,1,0,0.2163,28.692124,76.802314,0.131,20.8,26.1,309,1,0.831,0.186,1,0,0,0.3542,0.0708,59.39,3,450,64,MANUAL_REVIEW,1
C001394,W00405,EVT0362,22,Faridabad,Swiggy,Bike,4,2903.11,12.1,0,Winter,Extreme Heat,0.32,0.05,0.37,0.538,853.4,0.207,1,0,0.4079,28.316301,77.534288,0.083,2.0,40.9,122,1,0.61,0.188,1,0,0,0.0833,0.0167,63.99,5,750,54,MANUAL_REVIEW,1
C001412,W01500,EVT0393,38,Connaught Place,Blinkit,Bike,22,3933.64,8.6,1,Winter,Flooding,0.15,0.05,0.2,0.429,495.8,0.16,1,0,0.4132,28.321428,77.355907,0.136,10.0,38.5,301,1,0.357,0.12,0,1,1,0.4583,0.0917,53.49,4,600,53,MANUAL_REVIEW,1
C001415,W01616,EVT0040,28,East Delhi,Swiggy,Bike,23,3316.57,11.6,0,Post-Monsoon,Social Disruption,0.35,0.1,0.45,0.104,1886.6,0.118,0,0,0.1704,28.908521,77.505629,0.346,21.6,33.3,355,1,0.61,0.293,0,0,0,0.4792,0.0958,67.03,2,300,61,MANUAL_REVIEW,1
C001436,W00607,EVT0038,42,West Delhi,Instamart,Bicycle,47,4598.12,8.0,0,Summer,Social Disruption,0.25,0.2,0.45,0.302,786.6,0.006,1,1,0.3034,28.100919,76.850504,0.198,17.6,26.2,233,0,0.384,0.043,1,0,0,0.9792,0.1958,59.01,3,450,54,MANUAL_REVIEW,1
