worker_id,age,zone,platform,months_active,avg_weekly_earnings,work_hours_daily,multiplatform,vehicle_type,geo_risk
W01414,25,Faridabad,Blinkit,17,4416.24,7.9,0,Bicycle,0.32
W01415,35,West Delhi,Swiggy,36,4427.39,9.8,0,Bike,0.25
W01416,31,Rohini,Zepto,33,2825.93,9.2,0,Bicycle,0.18
W01417,31,Noida,BigBasket,1,3414.08,8.0,0,Bike,0.28
W01418,22,North Delhi,Instamart,15,3110.84,7.0,0,Bike,0.2
W01419,42,South Delhi,BigBasket,13,2165.65,7.7,0,EV Scooter,0.1
W01420,21,Gurgaon,Blinkit,17,3854.26,8.2,0,Bicycle,0.3
W01421,26,Rohini,Instamart,24,3175.91,10.7,0,Bike,0.18
W01422,21,Noida,Zepto,8,4954.39,10.3,0,Bike,0.28
W01423,40,Faridabad,Zomato,27,4242.14,8.3,0,EV Scooter,0.32
W01424,26,Saket,BigBasket,45,3783.12,8.4,0,Bike,0.14
W01425,30,Connaught Place,Blinkit,23,3371.84,10.5,0,Bike,0.15
W01426,30,Gurgaon,Zepto,46,3842.09,9.4,0,Bike,0.3
W01427,33,Faridabad,Zepto,8,3545.3,9.4,1,Bike,0.32
W01428,22,Noida,Zepto,8,3805.63,7.9,0,Bike,0.28
W01429,33,Gurgaon,Zepto,26,5271.31,8.8,0,EV Scooter,0.3
W01430,30,Lajpat Nagar,Instamart,47,2898.2,9.0,0,Bike,0.12
W01431,23,Rohini,Zepto,13,3615.09,8.9,0,Bicycle,0.18
W01432,36,Noida,BigBasket,39,4315.11,10.1,0,Bike,0.28
W01433,35,Lajpat Nagar,Blinkit,37,3429.89,10.1,0,Bike,0.12
W01434,22,Dwarka,Instamart,28,5014.43,7.6,0,Bicycle,0.22
W01435,44,North Delhi,Zepto,25,4292.77,8.2,0,Bike,0.2
W01436,29,Saket,Swiggy,16,3174.89,8.0,0,Bike,0.14
W01437,40,Rohini,Swiggy,2,3913.25,11.1,0,Bike,0.18
W01438,34,Gurgaon,Blinkit,18,3186.31,12.4,0,Bicycle,0.3
W01439,27,Connaught Place,Zomato,17,3112.67,8.3,0,Bike,0.15
W01440,37,Faridabad,Zomato,30,3637.84,8.7,0,Bike,0.32
W01441,22,South Delhi,Instamart,39,4761.01,10.3,0,EV Scooter,0.1
W01442,26,Faridabad,Instamart,13,4346.36,7.9,0,EV Scooter,0.32
W01443,29,Gurgaon,Instamart,32,3731.94,10.3,0,Bike,0.3
W01444,39,Saket,Zomato,29,4374.95,9.0,0,Bike,0.14
W01445,28,Faridabad,Swiggy,46,3964.89,6.4,0,Bicycle,0.32
W01446,33,North Delhi,Zomato,30,2814.09,7.0,0,Bicycle,0.2
W01447,42,Saket,BigBasket,18,3633.89,8.5,0,Bike,0.14
W01448,33,Noida,Zepto,13,3691.47,10.8,0,Bike,0.28
W01449,30,Lajpat Nagar,Instamart,43,4359.35,7.7,0,Bicycle,0.12
W01450,20,South Delhi,Swiggy,21,3296.82,8.2,0,EV Scooter,0.1
W01451,23,East Delhi,Blinkit,30,3019.87,9.3,0,Bicycle,0.35
W01452,25,Gurgaon,Blinkit,21,3713.56,6.5,1,Bike,0.3
W01453,41,West Delhi,Zepto,17,3233.66,9.4,0,Bike,0.25
W01454,41,East Delhi,Swiggy,40,3491.19,6.7,1,Bike,0.35
W01455,24,Faridabad,Zomato,19,3685.3,9.9,0,Bike,0.32
W01456,22,Gurgaon,Zomato,15,3443.56,7.8,0,Bike,0.3
W01457,21,Lajpat Nagar,BigBasket,9,4520.55,7.6,0,Bike,0.12
W01458,22,Dwarka,BigBasket,10,4881.44,9.4,0,Bike,0.22
W01459,28,Lajpat Nagar,Zomato,44,4440.33,10.2,0,Bike,0.12
W01460,38,West Delhi,Blinkit,31,2333.04,9.6,0,Bicycle,0.25
W01461,38,South Delhi,Instamart,23,3236.42,9.3,0,Bicycle,0.1
W01462,36,Lajpat Nagar,Blinkit,30,3607.08,9.3,0,EV Scooter,0.12
W01463,37,Connaught Place,BigBasket,33,2272.98,9.6,0,Bicycle,0.15
W01464,30,Dwarka,Zepto,9,3049.29,9.7,0,Bike,0.22
W01465,31,East Delhi,Zomato,47,3596.86,8.4,0,Bike,0.35
W01466,22,Noida,BigBasket,1,3390.82,10.0,0,Bike,0.28
W01467,37,North Delhi,BigBasket,44,3756.92,7.8,0,Bike,0.2
W01468,43,Connaught Place,Instamart,35,2645.34,10.6,0,EV Scooter,0.15
W01469,25,Dwarka,Zomato,11,3381.77,10.2,0,Bike,0.22
W01470,26,Noida,Instamart,34,3871.53,12.3,0,Bike,0.28
W01471,20,Noida,Zomato,16,3758.16,9.8,1,Bike,0.28
W01472,25,Gurgaon,Instamart,9,4107.51,10.4,0,Bike,0.3
W01473,37,Dwarka,Blinkit,32,4060.86,6.7,0,Bicycle,0.22
W01474,32,South Delhi,Zepto,15,3424.31,10.4,0,Bike,0.1
W01475,41,Faridabad,Zepto,12,3846.1,10.8,0,Bike,0.32
W01476,38,West Delhi,Zomato,33,3110.01,11.3,0,Bike,0.25
W01477,26,West Delhi,Swiggy,45,3533.82,9.2,0,EV Scooter,0.25
W01478,38,East Delhi,BigBasket,14,2905.51,8.5,0,Bike,0.35
W01479,28,East Delhi,BigBasket,8,4602.34,7.4,0,Bike,0.35
W01480,22,West Delhi,Zomato,8,3531.2,7.5,0,Bike,0.25
W01481,42,Lajpat Nagar,Instamart,27,4601.15,9.0,0,Bike,0.12
W01482,31,South Delhi,Swiggy,12,3999.2,6.4,0,Bike,0.1
W01483,39,Lajpat Nagar,Blinkit,1,3041.47,7.8,0,Bicycle,0.12
W01484,43,Lajpat Nagar,Instamart,43,3950.89,9.1,0,Bicycle,0.12
W01485,37,North Delhi,Instamart,40,4397.77,9.1,0,Bicycle,0.2
W01486,27,Rohini,Zomato,42,3687.94,7.5,0,Bike,0.18
W01487,28,Faridabad,Zomato,11,3809.22,7.1,0,Bike,0.32
W01488,32,North Delhi,BigBasket,39,3308.83,7.4,0,Bike,0.2
W01489,27,Gurgaon,Zomato,43,3769.28,8.7,0,Bike,0.3
W01490,41,Rohini,Zomato,31,3940.32,12.2,0,Bike,0.18
W01491,29,Rohini,Zomato,17,3286.95,10.6,1,Bike,0.18
W01492,36,Dwarka,BigBasket,33,2886.56,9.3,0,Bicycle,0.22
W01493,26,South Delhi,Blinkit,32,4780.38,9.8,0,Bicycle,0.1
W01494,36,South Delhi,Blinkit,29,4233.3,10.5,1,EV Scooter,0.1
W01495,42,Rohini,Zomato,21,3311.87,10.0,0,Bicycle,0.18
W01496,37,Lajpat Nagar,BigBasket,21,3925.73,8.5,1,Bike,0.12
W01497,43,Dwarka,Blinkit,40,2567.14,7.7,0,Bike,0.22
W01498,21,Faridabad,Instamart,23,2168.34,8.8,0,Bike,0.32
W01499,22,Rohini,Blinkit,6,4617.31,10.5,0,Bike,0.18
W01500,38,Connaught Place,Blinkit,22,3933.64,8.6,1,Bike,0.15
W01501,20,East Delhi,BigBasket,38,3711.84,7.3,0,Bike,0.35
W01502,40,East Delhi,Instamart,37,3936.13,6.4,1,Bike,0.35
W01503,40,North Delhi,BigBasket,45,6330.91,8.8,0,Bicycle,0.2
W01504,29,Gurgaon,Zomato,8,4445.28,7.5,0,Bicycle,0.3
W01505,40,Saket,Zepto,41,2913.65,8.3,0,Bike,0.14
W01506,33,Saket,Blinkit,35,2405.7,11.2,0,Bike,0.14
W01507,32,East Delhi,Zepto,11,4593.63,8.9,1,Bike,0.35
W01508,28,Noida,BigBasket,24,4434.88,7.9,1,Bicycle,0.28
W01509,25,North Delhi,BigBasket,21,4210.05,9.5,0,Bike,0.2
W01510,25,Saket,BigBasket,2,3099.7,11.9,0,Bicycle,0.14
W01511,38,East Delhi,Zepto,40,4040.63,8.8,0,Bike,0.35
W01512,40,Gurgaon,BigBasket,19,3171.32,5.5,0,Bike,0.3
W01513,29,Saket,Zomato,39,4280.23,10.0,0,Bike,0.14
W01514,42,Lajpat Nagar,BigBasket,28,4536.13,9.5,0,Bike,0.12
W01515,22,Lajpat Nagar,Swiggy,17,3315.22,9.1,0,Bike,0.12
W01516,37,South Delhi,Zepto,6,4655.45,8.7,0,Bicycle,0.1
W01517,40,South Delhi,Swiggy,19,3841.88,7.8,0,Bike,0.1
W01518,38,Faridabad,BigBasket,38,4143.5,11.3,0,Bike,0.32
W01519,24,Rohini,Zomato,28,2702.29,6.2,0,EV Scooter,0.18
W01520,44,Connaught Place,Blinkit,2,3935.77,8.5,0,Bike,0.15
W01521,30,South Delhi,Instamart,38,3209.53,8.5,0,Bike,0.1
W01522,29,Saket,Instamart,37,4129.71,10.3,0,Bike,0.14
W01523,36,Dwarka,BigBasket,4,4923.73,10.9,0,Bicycle,0.22
W01524,23,East Delhi,Zomato,22,3981.62,8.7,0,Bike,0.35
W01525,40,Dwarka,Zepto,26,3029.32,9.3,0,Bike,0.22
W01526,37,Gurgaon,Swiggy,43,4251.17,9.4,1,EV Scooter,0.3
W01527,37,South Delhi,Swiggy,36,4071.43,10.6,0,Bicycle,0.1
W01528,20,Connaught Place,Swiggy,13,5396.88,10.5,0,Bike,0.15
W01529,33,Gurgaon,Zepto,32,3953.17,8.2,0,Bicycle,0.3
W01530,27,Noida,Instamart,17,3281.62,9.7,0,Bike,0.28
W01531,21,Noida,Zomato,41,4366.51,9.6,0,Bicycle,0.28
W01532,38,Dwarka,Zepto,36,3647.86,8.8,0,Bike,0.22
W01533,34,Rohini,Swiggy,46,3814.2,9.6,0,Bicycle,0.18
W01534,21,North Delhi,BigBasket,19,3007.22,9.0,0,Bike,0.2
W01535,23,Rohini,Blinkit,35,3652.05,9.2,0,EV Scooter,0.18
W01536,20,Saket,Zepto,46,3774.64,7.0,0,Bike,0.14
W01537,38,Lajpat Nagar,Zepto,40,3647.32,7.6,0,Bike,0.12
W01538,40,Faridabad,Zomato,28,3277.29,10.2,1,Bike,0.32
W01539,29,Rohini,Zomato,1,3980.58,7.2,0,EV Scooter,0.18
W01540,20,Faridabad,Zepto,42,3011.22,9.7,0,Bicycle,0.32
W01541,39,Faridabad,Swiggy,18,2822.8,8.9,0,Bike,0.32
W01542,41,Connaught Place,Blinkit,40,4317.63,10.5,1,EV Scooter,0.15
W01543,34,South Delhi,Zomato,33,4244.2,10.0,0,Bike,0.1
W01544,23,Connaught Place,Swiggy,12,2703.92,8.3,0,Bicycle,0.15
W01545,26,Faridabad,BigBasket,8,2286.36,8.7,0,Bicycle,0.32
W01546,26,Gurgaon,Zomato,24,2943.01,6.0,0,Bike,0.3
W01547,41,Noida,Swiggy,16,3647.36,8.8,0,EV Scooter,0.28
W01548,44,Faridabad,Swiggy,4,4673.48,7.1,0,Bike,0.32
W01549,37,Connaught Place,Blinkit,38,3627.8,8.7,0,Bike,0.15
W01550,32,Gurgaon,Blinkit,44,3134.51,8.0,0,EV Scooter,0.3
W01551,29,Connaught Place,BigBasket,27,3868.87,7.7,0,Bicycle,0.15
W01552,43,Rohini,Swiggy,9,3658.79,10.8,0,Bike,0.18
W01553,27,East Delhi,Instamart,47,2645.19,7.1,0,Bike,0.35
W01554,29,Dwarka,Swiggy,16,2649.95,7.6,0,Bicycle,0.22
W01555,33,North Delhi,Blinkit,12,2671.44,8.0,0,Bike,0.2
W01556,33,Lajpat Nagar,Instamart,31,5733.88,8.3,0,EV Scooter,0.12
W01557,39,Connaught Place,Zomato,24,4437.99,7.7,0,Bicycle,0.15
W01558,41,North Delhi,Zomato,14,3275.03,8.5,0,Bike,0.2
W01559,30,West Delhi,Zepto,45,4636.61,9.5,0,Bike,0.25
W01560,25,Connaught Place,Blinkit,25,3295.55,10.0,0,Bike,0.15
W01561,40,East Delhi,Zepto,34,4610.14,9.9,0,Bike,0.35
W01562,20,North Delhi,Instamart,3,3814.25,6.1,0,Bicycle,0.2
W01563,38,Lajpat Nagar,Blinkit,24,3222.92,9.6,0,EV Scooter,0.12
W01564,26,Faridabad,BigBasket,42,4293.86,9.7,0,Bike,0.32
W01565,43,Connaught Place,Swiggy,9,3860.02,8.0,0,Bike,0.15
W01566,37,South Delhi,BigBasket,26,4068.61,11.5,0,Bike,0.1
W01567,22,Dwarka,Instamart,20,3922.41,10.6,0,Bicycle,0.22
W01568,39,East Delhi,Blinkit,40,3914.01,8.7,1,Bicycle,0.35
W01569,30,Saket,Instamart,10,4390.44,8.1,0,Bicycle,0.14
W01570,24,Saket,Swiggy,19,5817.05,11.5,0,Bike,0.14
W01571,38,North Delhi,Zomato,3,4749.03,9.0,0,EV Scooter,0.2
W01572,40,East Delhi,Zomato,24,3925.72,9.1,0,Bike,0.35
W01573,43,Gurgaon,Instamart,5,3501.51,9.1,1,Bicycle,0.3
W01574,43,Lajpat Nagar,Zepto,3,3589.41,12.5,0,Bicycle,0.12
W01575,21,Dwarka,Blinkit,27,2745.1,8.7,0,Bicycle,0.22
W01576,41,Faridabad,Blinkit,16,4281.63,9.0,0,Bike,0.32
W01577,23,Connaught Place,Zomato,15,2938.06,7.8,0,Bike,0.15
W01578,44,Connaught Place,BigBasket,35,3452.04,8.4,0,Bike,0.15
W01579,29,Saket,Swiggy,12,4286.28,7.5,1,Bicycle,0.14
W01580,21,Connaught Place,BigBasket,41,3560.14,7.8,0,Bike,0.15
W01581,27,Dwarka,BigBasket,44,3356.17,6.3,0,Bike,0.22
W01582,20,South Delhi,Instamart,26,2792.02,10.3,0,Bike,0.1
W01583,25,West Delhi,Zomato,47,4714.26,9.2,0,Bicycle,0.25
W01584,30,Noida,Zomato,34,3083.42,9.4,0,Bike,0.28
W01585,29,Rohini,Zomato,23,3281.3,8.9,0,Bicycle,0.18
W01586,32,North Delhi,Instamart,31,2316.62,9.1,0,Bicycle,0.2
W01587,20,South Delhi,Zepto,20,3734.11,11.4,0,Bicycle,0.1
W01588,21,Faridabad,BigBasket,12,3483.36,7.8,0,Bike,0.32
W01589,22,Saket,Instamart,23,3895.49,9.4,0,Bicycle,0.14
W01590,28,North Delhi,Blinkit,4,2810.29,9.4,0,Bike,0.2
W01591,24,Connaught Place,Swiggy,23,4337.34,10.7,0,Bike,0.15
W01592,29,East Delhi,Zepto,1,2278.63,9.7,0,Bike,0.35
W01593,29,Faridabad,Blinkit,25,3676.26,9.7,0,Bike,0.32
W01594,31,North Delhi,BigBasket,2,3842.39,7.1,0,Bike,0.2
W01595,37,Lajpat Nagar,Zomato,30,3796.22,7.8,0,Bike,0.12
W01596,40,Connaught Place,BigBasket,3,3876.2,7.2,0,Bike,0.15
W01597,40,North Delhi,Instamart,21,4380.94,5.3,0,Bike,0.2
W01598,20,East Delhi,Swiggy,25,4809.76,9.6,0,Bike,0.35
W01599,22,Lajpat Nagar,Instamart,20,3625.51,8.6,0,Bike,0.12
W01600,24,Connaught Place,Zepto,22,2975.73,9.6,0,EV Scooter,0.15
W01601,44,West Delhi,Zepto,21,4198.57,9.1,0,Bike,0.25
W01602,36,South Delhi,Swiggy,33,3525.81,9.4,0,Bike,0.1
W01603,27,Gurgaon,Blinkit,38,4761.7,11.0,1,Bike,0.3
W01604,36,Saket,Blinkit,15,3268.43,9.0,0,Bike,0.14
W01605,28,Rohini,Zepto,46,3063.59,10.0,0,Bike,0.18
W01606,25,Dwarka,Zepto,15,3865.04,8.5,1,Bike,0.22
W01607,36,Saket,Zomato,46,2357.67,10.2,0,EV Scooter,0.14
W01608,27,Rohini,Blinkit,25,3376.06,7.1,0,Bicycle,0.18
W01609,40,Faridabad,Swiggy,21,3486.13,6.2,1,Bicycle,0.32
W01610,26,Rohini,Blinkit,24,3926.38,12.2,0,EV Scooter,0.18
W01611,26,Connaught Place,Zomato,5,2952.98,11.8,0,EV Scooter,0.15
W01612,34,West Delhi,Instamart,6,3046.4,6.1,1,Bicycle,0.25
W01613,26,Gurgaon,Zepto,43,4675.53,8.9,0,Bicycle,0.3
W01614,41,South Delhi,Zepto,44,3739.23,9.2,0,Bike,0.1
W01615,27,South Delhi,Zomato,47,4441.71,10.1,0,Bike,0.1
W01616,28,East Delhi,Swiggy,23,3316.57,11.6,0,Bike,0.35
W01617,34,Dwarka,Zepto,4,3706.44,7.4,0,Bike,0.22
W01618,21,North Delhi,BigBasket,27,3921.63,7.5,1,EV Scooter,0.2
W01619,26,West Delhi,Zepto,18,5148.04,9.0,0,Bike,0.25
W01620,34,North Delhi,BigBasket,21,3575.91,7.6,0,Bicycle,0.2
W01621,37,Gurgaon,Zomato,28,3616.98,4.9,0,Bike,0.3
W01622,41,Rohini,Zomato,35,4628.52,8.7,0,Bike,0.18
W01623,37,South Delhi,Zepto,22,3446.15,10.3,0,Bike,0.1
W01624,29,Gurgaon,Blinkit,40,3977.7,9.0,0,Bike,0.3
W01625,41,Rohini,BigBasket,23,4558.77,9.9,0,Bike,0.18
W01626,37,South Delhi,Swiggy,3,3289.33,9.7,0,Bike,0.1
W01627,20,Rohini,Zepto,40,4022.37,7.5,0,Bike,0.18
W01628,26,Dwarka,Swiggy,10,5146.44,9.1,0,Bike,0.22
W01629,22,West Delhi,Zepto,25,4487.05,6.7,0,Bike,0.25
W01630,33,Saket,Blinkit,8,3977.95,8.2,0,Bike,0.14
W01631,31,Lajpat Nagar,Blinkit,11,3570.54,9.1,0,Bike,0.12
W01632,33,Faridabad,Blinkit,5,3266.55,9.0,0,Bike,0.32
W01633,23,Gurgaon,Instamart,45,2959.45,7.1,0,Bike,0.3
W01634,32,Gurgaon,Blinkit,37,4957.7,7.4,0,Bike,0.3
W01635,35,Lajpat Nagar,Zomato,45,4802.38,9.4,0,Bike,0.12
W01636,35,Saket,Zomato,38,3224.31,10.2,0,Bike,0.14
W01637,41,Noida,Instamart,29,4020.15,8.7,0,EV Scooter,0.28
W01638,24,Connaught Place,BigBasket,5,3839.06,8.6,0,Bike,0.15
W01639,39,Dwarka,Swiggy,9,4697.53,10.4,0,Bike,0.22
W01640,44,Dwarka,Zepto,2,4056.24,7.8,0,Bike,0.22
W01641,25,Lajpat Nagar,Zepto,1,3731.74,11.6,0,Bike,0.12
W01642,25,North Delhi,Instamart,40,3316.65,7.0,0,Bike,0.2
W01643,37,Rohini,Zomato,30,4022.69,10.6,0,Bicycle,0.18
W01644,25,Connaught Place,Zepto,11,3471.45,9.8,0,Bicycle,0.15
W01645,26,West Delhi,Zomato,28,3926.55,12.6,0,Bike,0.25
W01646,43,West Delhi,BigBasket,44,3689.22,7.3,0,EV Scooter,0.25
W01647,43,Lajpat Nagar,Swiggy,12,3452.01,5.5,0,Bike,0.12
W01648,35,Dwarka,BigBasket,39,2971.81,10.9,0,Bike,0.22
W01649,28,West Delhi,Instamart,26,4161.36,6.8,0,Bicycle,0.25
W01650,32,Noida,Blinkit,13,3784.06,9.9,1,Bicycle,0.28
W01651,31,Gurgaon,Blinkit,8,5179.94,10.8,1,Bike,0.3
W01652,38,East Delhi,Blinkit,28,2924.12,9.6,0,Bike,0.35
W01653,42,Faridabad,BigBasket,30,4250.24,9.3,0,Bike,0.32
W01654,42,Lajpat Nagar,Zepto,9,3683.88,9.6,0,Bike,0.12
W01655,20,North Delhi,Swiggy,39,5429.81,10.3,0,Bike,0.2
W01656,27,Rohini,Blinkit,31,4189.18,9.9,0,Bike,0.18
W01657,23,Faridabad,Instamart,21,4009.75,7.2,1,Bike,0.32
W01658,40,Rohini,Instamart,47,3685.92,11.7,0,Bicycle,0.18
W01659,41,South Delhi,Blinkit,34,3187.5,9.1,1,Bike,0.1
W01660,38,Faridabad,Blinkit,31,3999.11,9.8,0,Bicycle,0.32
W01661,40,East Delhi,Swiggy,25,2644.16,10.1,0,Bike,0.35
W01662,24,Dwarka,Blinkit,12,2680.97,10.7,0,EV Scooter,0.22
W01663,36,Noida,Swiggy,1,4559.95,10.6,1,Bike,0.28
W01664,22,Gurgaon,Instamart,22,2340.3,9.2,0,Bike,0.3
W01665,38,Gurgaon,Blinkit,40,3494.34,9.1,0,EV Scooter,0.3
W01666,20,Noida,BigBasket,37,2910.7,9.6,0,Bike,0.28
W01667,42,Connaught Place,BigBasket,47,3428.02,10.7,0,Bike,0.15
W01668,20,South Delhi,Instamart,1,3897.64,7.3,0,Bike,0.1
W01669,42,Rohini,Swiggy,1,4537.64,10.0,0,Bike,0.18
W01670,39,East Delhi,BigBasket,42,4724.11,7.7,0,Bike,0.35
W01671,28,West Delhi,Swiggy,42,3014.84,11.8,0,Bike,0.25
W01672,42,Faridabad,BigBasket,21,3377.23,9.6,0,EV Scooter,0.32
W01673,24,South Delhi,BigBasket,15,6992.04,8.4,0,Bike,0.1
W01674,26,Lajpat Nagar,Swiggy,17,3549.99,9.6,0,Bike,0.12
W01675,44,Faridabad,Zepto,22,3044.23,9.0,0,Bicycle,0.32
W01676,25,East Delhi,BigBasket,38,3177.36,8.8,0,Bike,0.35
W01677,36,North Delhi,Blinkit,35,3554.69,6.3,1,Bike,0.2
W01678,41,North Delhi,Instamart,45,3435.81,7.5,0,Bike,0.2
W01679,36,South Delhi,Zepto,16,3562.5,8.8,0,Bike,0.1
W01680,32,Dwarka,Swiggy,8,3732.86,6.5,0,Bike,0.22
W01681,31,East Delhi,Zepto,47,3727.27,8.1,0,Bike,0.35
W01682,23,East Delhi,Zomato,17,2985.61,8.3,0,Bike,0.35
W01683,27,Noida,Zomato,17,4045.46,7.8,0,EV Scooter,0.28
W01684,24,Dwarka,BigBasket,26,3846.84,10.2,0,Bicycle,0.22
W01685,24,Rohini,BigBasket,13,4147.27,7.7,0,Bike,0.18
W01686,32,Rohini,Blinkit,17,2378.44,9.1,0,Bicycle,0.18
W01687,30,West Delhi,Instamart,38,3875.48,8.5,0,Bike,0.25
W01688,27,Gurgaon,Zepto,17,2161.52,8.8,0,Bike,0.3
W01689,27,North Delhi,Zomato,14,3609.54,11.4,0,Bike,0.2
W01690,20,Lajpat Nagar,BigBasket,45,4276.35,9.3,0,Bike,0.12
W01691,32,Rohini,Instamart,6,4586.62,9.6,0,Bicycle,0.18
W01692,24,Dwarka,Zepto,35,4017.57,7.9,1,Bike,0.22
W01693,40,East Delhi,BigBasket,46,4290.31,9.9,0,Bike,0.35
W01694,27,Lajpat Nagar,BigBasket,14,3510.8,9.9,0,Bike,0.12
W01695,36,Saket,Zomato,47,3342.67,9.7,0,Bike,0.14
W01696,42,Rohini,Zomato,8,5904.21,7.2,0,Bike,0.18
W01697,42,East Delhi,BigBasket,15,4411.73,8.1,0,Bicycle,0.35
W01698,32,Rohini,Swiggy,27,2811.61,11.2,0,EV Scooter,0.18
W01699,28,North Delhi,BigBasket,13,2362.27,8.0,0,Bike,0.2
W01700,21,Saket,Instamart,31,3377.94,11.4,0,Bike,0.14
W01701,38,Faridabad,BigBasket,35,4703.49,8.2,0,Bike,0.32
W01702,39,Rohini,Blinkit,6,3788.99,9.2,0,Bicycle,0.18
W01703,36,Dwarka,Blinkit,5,1970.78,8.7,0,Bike,0.22
W01704,26,Rohini,Blinkit,22,3608.17,7.7,1,Bike,0.18
W01705,22,Gurgaon,Swiggy,23,3748.08,7.8,0,Bicycle,0.3
W01706,38,Lajpat Nagar,Swiggy,25,1817.47,7.9,0,Bike,0.12
W01707,38,Lajpat Nagar,BigBasket,34,3769.33,9.2,0,Bike,0.12
W01708,43,North Delhi,Blinkit,26,2939.31,10.3,0,Bike,0.2
W01709,28,Dwarka,Swiggy,47,2281.56,9.1,0,Bike,0.22
W01710,29,Saket,Zomato,5,5033.61,8.9,0,Bike,0.14
W01711,33,Noida,BigBasket,26,2903.92,10.8,0,Bike,0.28
W01712,37,Dwarka,Instamart,20,3216.17,9.1,0,Bike,0.22
W01713,34,Lajpat Nagar,Zepto,6,3205.53,8.2,0,Bike,0.12
W01714,20,Gurgaon,BigBasket,6,3751.79,7.5,0,EV Scooter,0.3
W01715,44,Faridabad,Zepto,18,5163.05,10.9,0,Bike,0.32
W01716,25,North Delhi,Blinkit,4,2793.05,8.5,0,Bicycle,0.2
W01717,34,Noida,Zepto,17,3504.56,8.1,0,Bike,0.28
W01718,44,Gurgaon,Blinkit,14,3846.69,8.0,0,Bike,0.3
W01719,25,Saket,Zomato,14,3054.97,10.8,1,Bike,0.14
W01720,37,Saket,Zepto,13,3491.69,8.1,0,Bike,0.14
W01721,20,Gurgaon,BigBasket,7,4225.6,10.5,0,Bike,0.3
W01722,43,South Delhi,Blinkit,44,3145.44,8.7,1,Bike,0.1
W01723,22,North Delhi,BigBasket,15,3479.09,7.2,0,Bike,0.2
W01724,36,Dwarka,Swiggy,19,3404.92,8.5,0,Bike,0.22
W01725,35,East Delhi,Blinkit,43,3666.95,9.0,0,EV Scooter,0.35
W01726,27,Faridabad,Zepto,47,3944.52,8.8,0,Bike,0.32
W01727,36,East Delhi,Blinkit,44,4219.25,8.8,0,Bike,0.35
W01728,27,Dwarka,BigBasket,35,5300.04,8.5,0,Bike,0.22
W01729,36,Dwarka,Zomato,17,1623.22,7.8,0,Bike,0.22
W01730,44,North Delhi,Blinkit,35,3616.09,9.0,0,Bicycle,0.2
W01731,28,Dwarka,Zepto,19,2658.45,9.8,0,Bike,0.22
W01732,31,Lajpat Nagar,Swiggy,20,3441.7,6.8,0,Bike,0.12
W01733,44,South Delhi,Instamart,36,4454.69,10.9,0,Bike,0.1
W01734,38,Noida,Zomato,35,4708.23,4.0,0,Bicycle,0.28
W01735,23,Dwarka,Swiggy,32,4745.77,9.1,0,Bike,0.22
W01736,40,East Delhi,Blinkit,44,4738.23,9.7,0,Bike,0.35
W01737,41,Dwarka,BigBasket,40,3610.85,8.1,0,Bike,0.22
W01738,44,Saket,BigBasket,24,4868.82,5.8,1,Bike,0.14
W01739,30,South Delhi,Zepto,17,5027.48,8.9,0,Bike,0.1
W01740,23,Lajpat Nagar,BigBasket,7,3861.04,9.3,0,EV Scooter,0.12
W01741,33,Lajpat Nagar,Zomato,43,4691.79,7.3,0,Bicycle,0.12
W01742,33,Rohini,BigBasket,1,3782.99,7.8,0,Bike,0.18
W01743,25,Lajpat Nagar,Zepto,35,4878.19,10.4,0,Bike,0.12
W01744,36,Rohini,Instamart,32,3620.67,9.2,0,Bike,0.18
W01745,21,Gurgaon,Blinkit,36,3262.38,6.7,0,Bike,0.3
W01746,27,Faridabad,Blinkit,13,2854.01,9.7,0,Bike,0.32
W01747,23,West Delhi,BigBasket,6,3611.1,7.6,0,Bike,0.25
W01748,29,Lajpat Nagar,Swiggy,14,3817.51,7.8,0,EV Scooter,0.12
W01749,26,Noida,Blinkit,37,2993.32,9.3,0,Bike,0.28
W01750,23,Saket,Instamart,15,3549.91,9.2,0,EV Scooter,0.14
W01751,35,Connaught Place,BigBasket,47,3328.76,8.4,0,Bike,0.15
W01752,33,Gurgaon,Zepto,4,2888.42,8.2,0,Bike,0.3
W01753,35,Lajpat Nagar,Instamart,40,4578.71,8.6,0,Bike,0.12
W01754,44,Faridabad,BigBasket,16,4719.52,7.8,0,Bicycle,0.32
W01755,28,Rohini,Instamart,28,4575.15,10.6,0,Bike,0.18
W01756,23,East Delhi,Blinkit,16,3682.68,6.6,0,Bicycle,0.35
W01757,43,Connaught Place,Zepto,4,3732.09,8.6,0,Bicycle,0.15
W01758,25,Faridabad,BigBasket,45,2899.46,6.8,0,Bicycle,0.32
W01759,20,Faridabad,Zomato,26,4081.71,10.4,0,Bicycle,0.32
W01760,26,Lajpat Nagar,Zepto,28,3885.71,8.6,0,Bicycle,0.12
W01761,20,Gurgaon,Zomato,32,6025.16,7.4,1,Bicycle,0.3
W01762,38,Connaught Place,Instamart,45,4619.68,10.0,1,Bike,0.15
W01763,27,North Delhi,Swiggy,2,4002.2,5.6,0,Bicycle,0.2
W01764,44,West Delhi,Zepto,31,3716.71,9.4,0,EV Scooter,0.25
W01765,22,North Delhi,Instamart,3,4551.05,10.7,0,Bike,0.2
W01766,20,Saket,Zomato,8,3017.41,9.3,0,EV Scooter,0.14
