claim_id,worker_id,event_id,worker_age,worker_zone,platform,vehicle_type,months_active,avg_weekly_earnings_inr,work_hours_daily,multiplatform,season,trigger_type,geo_risk,temporal_risk,combined_risk,gps_zone_match,gps_network_delta_m,accel_variance,mock_location_flag,speed_anomaly,gps_trust_score,claim_latitude,claim_longitude,weather_api_match,rainfall_mm_hr,heat_index_celsius,aqi,claims_this_month,earnings_deviation,peer_claim_ratio,platform_login_active,order_availability,duplicate_upi_event,loyalty_score,loyalty_discount,weekly_premium_inr,hours_disrupted,payout_amount_inr,risk_score,decision,is_fraud
C000081,W01001,EVT0008,35,Lajpat Nagar,Swiggy,Bike,36,3441.69,10.9,0,Winter,Social Disruption,0.12,0.05,0.17,0.36,1317.0,0.252,1,0,0.2717,28.498821,77.198639,0.15,26.3,29.7,178,0,0.8,0.117,0,0,0,0.75,0.15,49.0,4,600,59,MANUAL_REVIEW,1
C000082,W00103,EVT0071,29,Dwarka,Zomato,Bicycle,33,3722.02,9.7,0,Monsoon,Extreme Heat,0.22,0.3,0.52,0.753,12.9,1.362,0,0,0.8355,28.587193,77.085101,0.912,0.4,53.4,168,0,0.153,0.789,1,1,0,0.6875,0.1375,64.84,3,450,13,AUTO_APPROVE,0
C000083,W00182,EVT0422,42,Connaught Place,Swiggy,Bike,41,2956.67,8.0,0,Monsoon,Severe Pollution,0.15,0.3,0.45,0.182,556.9,0.275,0,0,0.4168,28.432006,77.216216,0.154,1.2,31.6,209,0,0.666,0.33,1,0,0,0.8542,0.1708,57.73,5,750,60,MANUAL_REVIEW,1
C000084,W01921,EVT0057,37,Rohini,BigBasket,Bicycle,28,2644.28,11.5,0,Summer,Extreme Heat,0.18,0.2,0.38,0.837,174.6,1.332,0,0,0.8418,28.729847,77.14185,0.974,1.2,58.3,175,0,0.091,0.762,1,1,0,0.5833,0.1167,58.92,4,600,8,AUTO_APPROVE,0
C000085,W01683,EVT0074,27,Noida,Zomato,EV Scooter,17,4045.46,7.8,0,Monsoon,Severe Pollution,0.28,0.3,0.58,0.797,108.9,1.631,0,0,0.8656,28.526549,77.4031,0.822,5.4,34.7,568,0,0.178,0.588,1,1,0,0.3542,0.0708,72.24,1,150,9,AUTO_APPROVE,0
C000086,W00989,EVT0400,28,Lajpat Nagar,BigBasket,Bicycle,28,3734.64,9.9,0,Winter,Social Disruption,0.12,0.05,0.17,0.681,80.1,1.985,0,0,0.8589,28.582683,77.243311,0.995,21.8,32.4,321,0,0.075,0.676,1,1,0,0.5833,0.1167,53.22,2,300,12,AUTO_APPROVE,0
C000087,W01737,EVT0070,41,Dwarka,BigBasket,Bike,40,3610.85,8.1,0,Post-Monsoon,Extreme Heat,0.22,0.1,0.32,0.901,222.3,1.399,0,0,0.867,28.595701,77.05423,0.96,3.5,46.5,176,0,0.163,0.719,1,1,0,0.8333,0.1667,49.63,6,900,6,AUTO_APPROVE,0
C000088,W00346,EVT0134,35,East Delhi,Zomato,Bike,47,2262.05,9.6,0,Monsoon,Social Disruption,0.35,0.3,0.65,0.729,14.9,0.975,0,0,0.7869,28.662543,77.315143,0.822,65.7,34.3,113,0,0.202,0.792,1,1,0,0.9792,0.1958,65.55,4,600,15,AUTO_APPROVE,0
C000089,W01476,EVT0322,38,West Delhi,Zomato,Bike,33,3110.01,11.3,0,Winter,Heavy Rainfall,0.25,0.05,0.3,0.998,189.3,1.274,0,1,0.8982,28.651587,77.098474,0.743,99.6,31.3,136,0,0.022,0.758,1,1,0,0.6875,0.1375,57.16,5,750,9,AUTO_APPROVE,0
C000090,W01685,EVT0420,24,Rohini,BigBasket,Bike,13,4147.27,7.7,0,Monsoon,Social Disruption,0.18,0.3,0.48,0.716,33.3,1.445,0,0,0.8259,28.74357,77.134236,0.756,43.8,43.2,307,0,0.218,0.703,1,1,0,0.2708,0.0542,67.18,4,600,19,AUTO_APPROVE,0
C000091,W01014,EVT0440,35,West Delhi,Zepto,Bike,45,5313.44,10.2,0,Monsoon,Extreme Heat,0.25,0.3,0.55,0.911,194.6,1.724,0,0,0.9076,28.655531,77.109669,0.93,1.3,51.5,286,0,0.09,0.763,1,1,0,0.9375,0.1875,62.88,2,300,7,AUTO_APPROVE,0
C000092,W00075,EVT0491,32,Faridabad,Zomato,Bike,24,3693.13,9.5,1,Monsoon,Flooding,0.32,0.3,0.62,0.195,974.3,0.198,0,1,0.3517,28.249703,77.135434,0.227,24.2,36.2,266,0,0.875,0.024,1,0,0,0.5,0.1,69.74,3,450,56,MANUAL_REVIEW,1
C000093,W01514,EVT0017,42,Lajpat Nagar,BigBasket,Bike,28,4536.13,9.5,0,Monsoon,Extreme Heat,0.12,0.3,0.42,0.792,131.3,0.468,0,0,0.7439,28.581205,77.247424,0.794,2.9,49.2,363,0,0.135,0.9,1,1,0,0.5833,0.1167,61.14,3,450,17,AUTO_APPROVE,0
C000094,W01950,EVT0297,32,Saket,Blinkit,Bicycle,36,3478.9,7.6,0,Post-Monsoon,Flooding,0.14,0.1,0.24,0.864,126.5,0.456,0,0,0.7722,28.518643,77.214995,0.98,67.3,31.8,113,0,0.215,0.587,1,1,0,0.75,0.15,52.56,3,450,8,AUTO_APPROVE,0
C000095,W00560,EVT0189,36,Faridabad,Blinkit,Bike,7,4661.13,7.4,0,Summer,Flooding,0.32,0.2,0.52,0.82,217.7,1.5,0,0,0.8453,28.407767,77.313423,0.852,75.6,30.7,153,0,0.002,0.74,1,1,0,0.1458,0.0292,73.72,4,600,13,AUTO_APPROVE,0
C000096,W01723,EVT0261,22,North Delhi,BigBasket,Bike,15,3479.09,7.2,0,Post-Monsoon,Extreme Heat,0.2,0.1,0.3,0.959,21.5,0.857,0,0,0.8661,28.717224,77.213345,0.963,3.4,47.2,374,0,0.032,0.683,1,1,0,0.3125,0.0625,59.76,2,300,5,AUTO_APPROVE,0
C000097,W00951,EVT0414,37,Rohini,Zomato,Bike,20,4079.12,9.2,0,Winter,Social Disruption,0.18,0.05,0.23,0.926,16.6,1.009,0,0,0.8688,28.744058,77.135402,0.88,59.9,30.7,146,0,0.052,0.932,1,1,0,0.4167,0.0833,56.95,4,600,9,AUTO_APPROVE,0
C000098,W01887,EVT0255,42,West Delhi,Instamart,Bike,26,3867.68,7.9,0,Winter,Severe Pollution,0.25,0.05,0.3,0.681,197.0,1.616,0,0,0.8044,28.664475,77.11053,0.798,1.4,22.2,589,0,0.171,0.622,1,1,0,0.5417,0.1083,58.75,2,300,17,AUTO_APPROVE,0
C000099,W01653,EVT0290,42,Faridabad,BigBasket,Bike,30,4250.24,9.3,0,Summer,Flooding,0.32,0.2,0.52,0.906,91.0,1.507,0,0,0.8994,28.401667,77.315944,0.797,46.3,37.8,283,0,0.212,0.965,1,1,0,0.625,0.125,63.99,5,750,12,AUTO_APPROVE,0
C000100,W01171,EVT0271,20,Faridabad,Zepto,Bicycle,41,4197.12,8.2,0,Monsoon,Extreme Heat,0.32,0.3,0.62,0.198,1289.2,0.212,1,0,0.207,28.355944,76.665698,0.225,0.7,29.5,196,0,0.897,0.265,1,0,0,0.8542,0.1708,68.53,1,150,65,MANUAL_REVIEW,1
C000101,W00458,EVT0275,43,North Delhi,Instamart,Bike,6,3141.86,8.2,0,Post-Monsoon,Flooding,0.2,0.1,0.3,0.912,157.8,1.179,0,0,0.859,28.716857,77.201063,0.935,40.9,34.6,338,0,0.19,0.666,1,1,0,0.125,0.025,63.64,4,600,6,AUTO_APPROVE,0
C000102,W01096,EVT0125,27,Gurgaon,Instamart,Bike,27,3753.6,11.1,0,Monsoon,Social Disruption,0.3,0.3,0.6,0.75,103.4,0.512,0,0,0.7357,28.453313,77.033263,0.873,25.9,40.4,193,0,0.095,0.769,1,1,0,0.5625,0.1125,70.4,3,450,5,AUTO_APPROVE,0
C000103,W00130,EVT0290,24,Dwarka,Swiggy,Bike,34,3730.82,10.5,0,Monsoon,Flooding,0.22,0.3,0.52,0.729,214.5,1.867,0,0,0.8461,28.594762,77.063521,0.983,51.2,43.4,334,0,0.027,0.865,1,1,0,0.7083,0.1417,59.65,1,150,7,AUTO_APPROVE,0
C000104,W00188,EVT0482,32,West Delhi,Zomato,Bike,15,5341.01,10.1,0,Summer,Social Disruption,0.25,0.2,0.45,0.833,145.9,1.613,0,0,0.8726,28.651087,77.107727,0.815,24.8,34.4,269,0,0.198,0.582,1,1,0,0.3125,0.0625,64.4,2,300,12,AUTO_APPROVE,0
C000105,W00374,EVT0400,27,East Delhi,Zomato,Bike,47,4163.94,7.6,0,Winter,Severe Pollution,0.35,0.05,0.4,0.798,74.1,1.427,0,0,0.8508,28.677221,77.294325,0.936,3.0,24.3,536,0,0.067,0.849,1,1,0,0.9792,0.1958,56.88,1,150,4,AUTO_APPROVE,0
C000106,W01291,EVT0108,21,Dwarka,Blinkit,Bike,22,4751.89,8.6,0,Winter,Severe Pollution,0.22,0.05,0.27,0.732,162.5,0.763,1,0,0.6447,28.591702,77.063059,0.752,9.7,22.8,434,0,0.001,0.915,1,1,0,0.4583,0.0917,55.36,3,450,19,AUTO_APPROVE,0
C000107,W01375,EVT0169,24,Noida,Swiggy,Bike,32,2902.4,7.9,0,Summer,Extreme Heat,0.28,0.2,0.48,0.817,206.3,1.434,0,0,0.8393,28.521009,77.396829,0.93,3.3,55.2,369,0,0.127,0.953,1,1,0,0.6667,0.1333,65.35,1,150,11,AUTO_APPROVE,0
C000108,W00711,EVT0185,38,East Delhi,Zepto,Bike,18,5631.28,7.4,0,Monsoon,Flooding,0.35,0.3,0.65,0.316,1270.6,0.177,1,1,0.2535,28.134023,77.461867,0.159,11.4,33.0,272,0,0.757,0.096,0,0,0,0.375,0.075,77.55,6,900,63,MANUAL_REVIEW,1
C000109,W00019,EVT0116,31,North Delhi,Instamart,Bicycle,2,3721.37,9.9,0,Post-Monsoon,Flooding,0.2,0.1,0.3,0.796,199.6,1.015,0,0,0.79,28.709263,77.214278,0.721,29.6,43.0,155,0,0.066,0.925,1,1,0,0.0417,0.0083,60.15,5,750,11,AUTO_APPROVE,0
C000110,W01572,EVT0188,40,East Delhi,Zomato,Bike,24,3925.72,9.1,0,Monsoon,Extreme Heat,0.35,0.3,0.65,0.977,95.1,1.961,0,0,0.9726,28.670365,77.319203,0.832,4.2,58.3,221,0,0.02,0.819,1,1,0,0.5,0.1,73.21,5,750,1,AUTO_APPROVE,0
C000111,W00998,EVT0328,27,Noida,Swiggy,Bike,3,3431.33,7.1,0,Post-Monsoon,Extreme Heat,0.28,0.1,0.38,0.819,158.8,0.529,0,0,0.7567,28.535638,77.366891,1.0,0.3,50.7,201,0,0.121,0.58,1,1,0,0.0625,0.0125,68.79,2,300,1,AUTO_APPROVE,0
C000112,W00901,EVT0370,21,Saket,Zepto,Bike,25,2890.56,7.3,0,Winter,Severe Pollution,0.14,0.05,0.19,0.932,18.8,1.937,0,0,0.9637,28.534102,77.223519,0.794,6.4,20.8,492,0,0.17,0.562,1,1,0,0.5208,0.1042,55.29,3,450,9,AUTO_APPROVE,0
C000113,W00833,EVT0016,40,South Delhi,Instamart,Bicycle,17,4803.83,10.1,0,Monsoon,Severe Pollution,0.1,0.3,0.4,0.881,184.2,1.903,0,0,0.9151,28.546445,77.262089,0.875,9.0,29.2,519,0,0.121,0.673,1,1,0,0.3542,0.0708,63.7,4,600,6,AUTO_APPROVE,0
C000114,W01173,EVT0125,36,Lajpat Nagar,Zepto,Bike,22,3648.47,7.9,0,Summer,Severe Pollution,0.12,0.2,0.32,0.987,6.9,1.642,0,0,0.958,28.572365,77.24018,0.955,1.0,31.0,597,0,0.153,0.679,1,1,0,0.4583,0.0917,59.04,5,750,7,AUTO_APPROVE,0
C000115,W00988,EVT0176,21,Dwarka,BigBasket,Bicycle,7,4293.08,7.3,0,Post-Monsoon,Severe Pollution,0.22,0.1,0.32,0.788,95.3,0.834,1,0,0.6843,28.587891,77.065571,0.747,5.8,22.4,580,0,0.2,0.646,1,1,0,0.1458,0.0292,66.75,3,450,26,AUTO_APPROVE,0
C000116,W00096,EVT0209,20,Saket,Instamart,Bike,34,3113.45,10.9,0,Post-Monsoon,Severe Pollution,0.14,0.1,0.24,0.824,202.8,0.823,0,0,0.7815,28.520513,77.201808,0.827,4.0,29.9,576,0,0.136,0.619,1,1,0,0.7083,0.1417,51.57,5,750,9,AUTO_APPROVE,0
C000117,W00279,EVT0237,42,North Delhi,Instamart,Bike,2,4151.96,8.9,0,Summer,Heavy Rainfall,0.2,0.2,0.4,0.85,139.7,1.073,0,0,0.8263,28.70831,77.194531,0.903,99.1,33.3,99,0,0.123,0.595,1,1,0,0.0417,0.0083,67.82,4,600,8,AUTO_APPROVE,0
C000118,W00670,EVT0232,23,Noida,Zepto,Bike,10,3480.94,9.0,1,Monsoon,Heavy Rainfall,0.28,0.3,0.58,0.916,161.7,1.054,0,0,0.8475,28.550868,77.38583,0.952,54.1,35.3,182,0,0.219,0.939,1,1,0,0.2083,0.0417,72.66,2,300,8,AUTO_APPROVE,0
C000119,W00511,EVT0440,32,Faridabad,Instamart,Bike,19,3203.77,9.8,0,Monsoon,Severe Pollution,0.32,0.3,0.62,0.764,9.1,1.592,0,0,0.8634,28.402964,77.325411,0.899,7.5,23.8,428,0,0.109,0.638,1,1,0,0.3958,0.0792,71.8,4,600,14,AUTO_APPROVE,0
C000120,W00965,EVT0347,40,West Delhi,BigBasket,EV Scooter,27,3213.09,9.9,0,Monsoon,Heavy Rainfall,0.25,0.3,0.55,0.918,20.6,0.924,0,0,0.8565,28.664147,77.111106,0.966,52.4,38.0,127,0,0.121,0.62,1,1,0,0.5625,0.1125,64.78,4,600,8,AUTO_APPROVE,0
C000121,W01201,EVT0370,36,Dwarka,BigBasket,Bike,30,3945.18,8.3,1,Monsoon,Severe Pollution,0.22,0.3,0.52,0.53,1823.1,0.051,1,1,0.2436,28.209188,76.787236,0.294,9.4,29.7,149,0,0.738,0.042,0,0,0,0.625,0.125,64.52,1,150,52,MANUAL_REVIEW,1
C000122,W00507,EVT0015,36,West Delhi,Zepto,Bicycle,6,3053.69,8.5,0,Monsoon,Flooding,0.25,0.3,0.55,0.867,200.3,0.715,0,0,0.7883,28.666395,77.096871,0.986,77.0,40.7,117,1,0.149,0.763,1,1,0,0.125,0.025,75.66,2,300,10,AUTO_APPROVE,0
C000123,W00381,EVT0015,41,East Delhi,Blinkit,Bike,24,3101.69,8.1,0,Post-Monsoon,Social Disruption,0.35,0.1,0.45,0.979,147.1,0.681,0,0,0.8376,28.6574,77.306843,0.827,59.8,34.8,257,0,0.002,0.687,1,1,0,0.5,0.1,63.9,4,600,8,AUTO_APPROVE,0
C000124,W01681,EVT0398,31,East Delhi,Zepto,Bike,47,3727.27,8.1,0,Post-Monsoon,Social Disruption,0.35,0.1,0.45,0.704,179.9,1.475,0,0,0.8021,28.668409,77.305283,0.74,76.4,28.4,195,0,0.13,0.656,1,1,0,0.9792,0.1958,58.45,1,150,18,AUTO_APPROVE,0
C000125,W01422,EVT0284,21,Noida,Zepto,Bike,8,4954.39,10.3,0,Post-Monsoon,Social Disruption,0.28,0.1,0.38,0.709,95.4,0.598,0,0,0.7291,28.539068,77.394367,0.908,30.6,38.3,339,0,0.143,0.823,1,1,0,0.1667,0.0333,67.7,4,600,10,AUTO_APPROVE,0
C000126,W01494,EVT0218,36,South Delhi,Blinkit,EV Scooter,29,4233.3,10.5,1,Post-Monsoon,Flooding,0.1,0.1,0.2,0.764,99.0,1.727,0,0,0.8635,28.557924,77.260311,0.992,30.1,42.7,137,0,0.203,0.723,1,1,0,0.6042,0.1208,54.12,5,750,8,AUTO_APPROVE,0
C000127,W01750,EVT0139,23,Saket,Instamart,EV Scooter,15,3549.91,9.2,0,Monsoon,Flooding,0.14,0.3,0.44,0.747,116.1,1.507,0,0,0.8321,28.513668,77.213619,0.818,72.5,38.2,139,0,0.12,0.964,1,1,0,0.3125,0.0625,66.02,2,300,11,AUTO_APPROVE,0
C000128,W00887,EVT0168,26,Dwarka,Zepto,Bike,39,3595.99,6.6,0,Summer,Severe Pollution,0.22,0.2,0.42,0.995,97.2,1.714,0,0,0.9548,28.602803,77.049373,0.966,1.3,34.1,578,0,0.011,0.87,1,1,0,0.8125,0.1625,60.26,4,600,0,AUTO_APPROVE,0
C000129,W00532,EVT0280,20,West Delhi,Instamart,Bicycle,16,3682.81,10.4,0,Winter,Social Disruption,0.25,0.05,0.3,0.805,225.2,1.083,0,0,0.7965,28.657346,77.106818,0.986,66.0,33.7,326,0,0.111,0.854,1,1,0,0.3333,0.0667,59.29,3,450,9,AUTO_APPROVE,0
C000130,W01030,EVT0296,31,Saket,Zomato,Bike,18,3270.1,9.8,0,Post-Monsoon,Severe Pollution,0.14,0.1,0.24,0.876,157.1,1.038,0,0,0.8306,28.531366,77.209734,0.894,2.6,22.7,422,0,0.203,0.773,1,1,0,0.375,0.075,54.61,4,600,10,AUTO_APPROVE,0
C000131,W01158,EVT0386,21,Dwarka,Zepto,Bike,32,3903.19,9.4,0,Winter,Heavy Rainfall,0.22,0.05,0.27,0.706,28.4,1.028,0,0,0.7809,28.58432,77.053862,0.973,58.4,37.3,176,0,0.141,0.633,1,1,0,0.6667,0.1333,54.01,2,300,9,AUTO_APPROVE,0
C000132,W01447,EVT0418,42,Saket,BigBasket,Bike,18,3633.89,8.5,0,Summer,Social Disruption,0.14,0.2,0.34,0.764,158.0,1.831,0,0,0.865,28.502397,77.213814,0.878,51.9,38.7,347,0,0.163,0.878,1,1,0,0.375,0.075,58.79,3,450,17,AUTO_APPROVE,0
C000133,W00984,EVT0002,37,West Delhi,Blinkit,Bike,37,3801.7,9.3,1,Summer,Social Disruption,0.25,0.2,0.45,0.811,169.9,0.701,0,0,0.769,28.652061,77.091309,0.996,60.0,30.2,135,1,0.149,0.593,1,1,0,0.7708,0.1542,60.26,3,450,8,AUTO_APPROVE,0
C000134,W00556,EVT0190,36,Connaught Place,Instamart,Bike,4,3557.82,8.8,0,Winter,Extreme Heat,0.15,0.05,0.2,0.753,38.9,1.939,0,0,0.8893,28.627151,77.220405,0.849,4.8,53.5,314,0,0.073,0.644,1,1,0,0.0833,0.0167,58.28,2,300,18,AUTO_APPROVE,0
C000135,W01144,EVT0369,30,Lajpat Nagar,Zomato,Bicycle,46,3954.52,10.2,0,Monsoon,Extreme Heat,0.12,0.3,0.42,0.867,212.7,1.28,0,0,0.8429,28.561666,77.250869,0.859,3.4,50.5,178,0,0.076,0.571,1,1,0,0.9583,0.1917,57.59,3,450,16,AUTO_APPROVE,0
C000136,W01430,EVT0270,30,Lajpat Nagar,Instamart,Bike,47,2898.2,9.0,0,Post-Monsoon,Social Disruption,0.12,0.1,0.22,0.772,115.2,1.095,0,0,0.801,28.578106,77.247209,0.779,31.6,43.0,205,0,0.207,0.942,1,1,0,0.9792,0.1958,47.54,6,900,19,AUTO_APPROVE,0
C000137,W01998,EVT0020,33,East Delhi,Swiggy,EV Scooter,4,2209.63,6.4,1,Summer,Flooding,0.35,0.2,0.55,0.998,134.1,1.6,0,0,0.9391,28.644918,77.295748,0.851,35.0,31.7,104,0,0.055,0.972,1,1,0,0.0833,0.0167,77.21,4,600,0,AUTO_APPROVE,0
C000138,W01198,EVT0247,44,Gurgaon,Instamart,Bike,3,3863.08,11.2,0,Post-Monsoon,Heavy Rainfall,0.3,0.1,0.4,0.74,35.7,1.353,0,0,0.8259,28.466907,77.02344,0.756,125.9,36.2,141,0,0.056,0.724,1,1,0,0.0625,0.0125,67.7,2,300,20,AUTO_APPROVE,0
C000139,W00201,EVT0422,38,Dwarka,Swiggy,Bike,31,2943.07,6.5,0,Summer,Heavy Rainfall,0.22,0.2,0.42,0.788,23.6,1.717,0,0,0.8834,28.606179,77.062792,0.969,124.9,36.0,158,0,0.028,0.58,1,1,0,0.6458,0.1292,61.59,3,450,10,AUTO_APPROVE,0
C000140,W00188,EVT0058,32,West Delhi,Zomato,Bike,15,5341.01,10.1,0,Post-Monsoon,Social Disruption,0.25,0.1,0.35,0.953,12.3,1.804,0,0,0.9598,28.664844,77.099363,0.809,44.2,30.0,171,1,0.201,0.563,1,1,0,0.3125,0.0625,63.1,3,450,16,AUTO_APPROVE,0
C000141,W01788,EVT0363,39,West Delhi,Instamart,EV Scooter,39,4922.46,8.8,1,Monsoon,Social Disruption,0.25,0.3,0.55,0.712,122.3,1.767,0,0,0.8432,28.675562,77.093022,0.766,55.9,31.9,254,0,0.097,0.866,1,1,0,0.8125,0.1625,61.85,1,150,17,AUTO_APPROVE,0
C000142,W00544,EVT0208,25,East Delhi,Swiggy,Bike,28,4445.95,9.1,1,Monsoon,Severe Pollution,0.35,0.3,0.65,0.189,458.8,0.007,1,0,0.3075,28.14714,77.548978,0.415,11.7,37.5,221,0,0.565,0.343,1,0,0,0.5833,0.1167,70.19,3,450,60,MANUAL_REVIEW,1
C000143,W01442,EVT0208,26,Faridabad,Instamart,EV Scooter,13,4346.36,7.9,0,Winter,Severe Pollution,0.32,0.05,0.37,0.775,2.2,0.68,0,0,0.7777,28.407319,77.330267,0.862,4.7,30.6,541,1,0.219,0.812,1,1,0,0.2708,0.0542,62.97,4,600,15,AUTO_APPROVE,0
C000144,W00592,EVT0397,36,Saket,Swiggy,Bicycle,10,5459.22,7.5,0,Winter,Flooding,0.14,0.05,0.19,0.998,183.3,0.527,0,0,0.8244,28.515104,77.19694,0.737,41.8,39.0,346,0,0.055,0.851,1,1,0,0.2083,0.0417,53.35,4,600,11,AUTO_APPROVE,0
C000145,W00792,EVT0368,29,South Delhi,BigBasket,Bike,45,4352.77,7.0,0,Post-Monsoon,Flooding,0.1,0.1,0.2,0.781,149.5,0.587,0,0,0.7487,28.550536,77.259059,0.764,37.5,42.9,100,0,0.202,0.82,1,1,0,0.9375,0.1875,47.46,5,750,17,AUTO_APPROVE,0
C000146,W00595,EVT0101,34,Connaught Place,Swiggy,EV Scooter,35,4241.17,7.1,1,Post-Monsoon,Social Disruption,0.15,0.1,0.25,0.849,173.9,1.948,0,0,0.9083,28.614218,77.223546,0.889,46.0,43.1,287,0,0.073,0.827,1,1,0,0.7292,0.1458,51.44,3,450,10,AUTO_APPROVE,0
C000147,W00732,EVT0413,40,Saket,Zepto,Bike,28,2944.42,10.7,0,Summer,Heavy Rainfall,0.14,0.2,0.34,0.927,122.3,1.648,0,0,0.9173,28.522778,77.202746,0.776,126.6,32.5,98,0,0.168,0.958,1,1,0,0.5833,0.1167,55.92,5,750,3,AUTO_APPROVE,0
C000148,W00231,EVT0317,34,North Delhi,BigBasket,Bike,19,4336.92,8.2,1,Summer,Severe Pollution,0.2,0.2,0.4,0.987,130.2,1.768,0,0,0.9521,28.716447,77.220456,0.793,9.0,20.9,554,0,0.127,0.851,1,1,0,0.3958,0.0792,63.96,3,450,8,AUTO_APPROVE,0
C000149,W00892,EVT0312,40,East Delhi,BigBasket,Bicycle,13,3755.17,7.2,1,Post-Monsoon,Extreme Heat,0.35,0.1,0.45,0.933,173.0,1.085,0,0,0.8558,28.660144,77.300038,0.925,4.3,56.9,329,0,0.001,0.786,1,1,0,0.2708,0.0542,69.04,1,150,7,AUTO_APPROVE,0
C000150,W00013,EVT0212,32,West Delhi,BigBasket,Bike,13,3324.67,9.1,1,Summer,Extreme Heat,0.25,0.2,0.45,0.913,198.8,0.684,0,0,0.8038,28.656722,77.112131,0.933,2.1,59.1,179,0,0.067,0.807,1,1,0,0.2708,0.0542,65.16,3,450,6,AUTO_APPROVE,0
C000151,W01309,EVT0105,35,East Delhi,Blinkit,Bike,46,3474.97,11.6,0,Summer,Extreme Heat,0.35,0.2,0.55,0.807,130.2,1.878,0,0,0.8911,28.670223,77.314487,0.767,3.3,55.7,349,0,0.14,0.725,1,1,0,0.9583,0.1917,58.18,6,900,16,AUTO_APPROVE,0
C000152,W01071,EVT0005,33,Connaught Place,Zepto,Bike,32,3811.39,10.8,0,Summer,Severe Pollution,0.15,0.2,0.35,0.921,34.2,1.845,0,0,0.9478,28.603049,77.209361,0.916,1.8,30.0,423,0,0.167,0.856,1,1,0,0.6667,0.1333,57.93,6,900,8,AUTO_APPROVE,0
C000153,W00385,EVT0354,34,Noida,BigBasket,Bike,3,3783.09,9.0,0,Monsoon,Severe Pollution,0.28,0.3,0.58,0.985,121.8,1.833,0,0,0.959,28.539913,77.386947,0.903,4.2,33.4,564,0,0.132,0.834,1,1,0,0.0625,0.0125,76.74,6,900,0,AUTO_APPROVE,0
C000154,W01051,EVT0087,30,Noida,Zepto,Bike,39,4238.05,8.1,0,Post-Monsoon,Extreme Heat,0.28,0.1,0.38,0.794,116.8,1.963,0,0,0.8964,28.530349,77.392461,0.823,0.3,51.4,257,0,0.187,0.997,1,1,0,0.8125,0.1625,56.05,3,450,17,AUTO_APPROVE,0
C000155,W01849,EVT0170,35,Gurgaon,Swiggy,Bike,5,3263.32,8.3,0,Summer,Extreme Heat,0.3,0.2,0.5,0.697,209.2,1.285,0,0,0.7759,28.461044,77.022748,0.793,1.3,56.2,165,0,0.116,0.557,1,1,0,0.1042,0.0208,72.67,3,450,18,AUTO_APPROVE,0
C000156,W01497,EVT0329,43,Dwarka,Blinkit,Bike,40,2567.14,7.7,0,Monsoon,Severe Pollution,0.22,0.3,0.52,0.801,125.1,1.448,0,0,0.8464,28.584005,77.075481,0.943,7.2,33.5,492,0,0.175,0.835,1,1,0,0.8333,0.1667,63.14,4,600,10,AUTO_APPROVE,0
C000157,W00086,EVT0187,27,Saket,BigBasket,Bike,47,2941.96,10.6,0,Post-Monsoon,Flooding,0.14,0.1,0.24,0.91,164.4,1.298,0,0,0.8691,28.534961,77.209304,0.794,78.4,35.7,227,0,0.061,0.808,1,1,0,0.9792,0.1958,49.17,2,300,6,AUTO_APPROVE,0
C000158,W00216,EVT0182,43,Gurgaon,Blinkit,Bike,11,2204.9,9.0,0,Monsoon,Flooding,0.3,0.3,0.6,0.785,9.0,1.944,0,0,0.9071,28.465749,77.023225,0.761,45.6,36.7,229,0,0.081,0.752,1,1,0,0.2292,0.0458,73.81,4,600,14,AUTO_APPROVE,0
C000159,W00269,EVT0379,41,South Delhi,Swiggy,Bike,36,5555.02,9.3,0,Post-Monsoon,Heavy Rainfall,0.1,0.1,0.2,0.753,73.0,0.786,0,0,0.7688,28.550022,77.247005,0.895,109.1,34.5,123,0,0.22,0.961,1,1,0,0.75,0.15,48.41,6,900,14,AUTO_APPROVE,0
C000160,W01925,EVT0105,38,West Delhi,Instamart,EV Scooter,37,3533.01,9.3,0,Summer,Flooding,0.25,0.2,0.45,0.853,192.7,0.911,0,0,0.8034,28.659363,77.099916,0.992,74.9,38.4,277,0,0.066,0.968,1,1,0,0.7708,0.1542,58.81,2,300,1,AUTO_APPROVE,0
C000161,W00445,EVT0089,25,Gurgaon,Blinkit,Bike,37,4456.44,13.0,0,Post-Monsoon,Extreme Heat,0.3,0.1,0.4,0.94,170.5,1.42,0,0,0.8924,28.450665,77.034503,0.916,3.4,52.4,318,0,0.207,0.931,1,1,0,0.7708,0.1542,60.59,6,900,7,AUTO_APPROVE,0
C000162,W00954,EVT0308,43,Saket,Zepto,Bike,29,3311.9,9.6,0,Post-Monsoon,Flooding,0.14,0.1,0.24,0.933,137.1,0.752,0,0,0.8278,28.507819,77.208939,0.896,29.6,34.8,209,0,0.087,0.729,1,1,0,0.6042,0.1208,52.89,6,900,8,AUTO_APPROVE,0
C000163,W01307,EVT0265,31,Connaught Place,Zomato,EV Scooter,10,3008.81,7.1,0,Monsoon,Extreme Heat,0.15,0.3,0.45,0.878,19.4,1.013,0,0,0.8496,28.651199,77.234263,0.986,4.6,53.9,350,0,0.022,0.588,1,1,0,0.2083,0.0417,69.3,3,450,8,AUTO_APPROVE,0
